time_s,rppg,ppg
1762522846.755129,1.728452,1.102172
1762522846.788462,1.938467,1.141048
1762522846.821796,1.841384,1.022259
1762522846.855129,1.416702,0.747809
1762522846.888463,0.778815,0.354000
1762522846.921797,-0.022150,-0.090975
1762522846.955130,-0.856462,-0.500418
1762522846.988464,-1.599183,-0.790506
1762522847.021798,-2.088887,-0.902559
1762522847.055131,-2.160497,-0.818068
1762522847.088465,-1.679848,-0.561350
1762522847.121799,-0.720466,-0.190081
1762522847.155132,0.540118,0.221131
1762522847.188466,1.659375,0.597297
1762522847.221799,2.372206,0.874893
1762522847.255133,2.422777,1.008193
1762522847.288467,1.897472,0.972519
1762522847.321800,0.977651,0.767142
1762522847.355134,0.073820,0.418162
1762522847.388468,-0.598830,-0.021328
1762522847.421801,-0.963725,-0.477391
1762522847.455135,-1.140729,-0.869162
1762522847.488468,-1.293764,-1.127650
1762522847.521802,-1.483517,-1.212892
1762522847.555136,-1.699403,-1.122418
1762522847.588469,-1.734332,-0.887577
1762522847.621803,-1.404509,-0.559922
1762522847.655137,-0.687264,-0.194493
1762522847.688470,0.298428,0.162508
1762522847.721804,1.193564,0.477582
1762522847.755137,1.739811,0.726732
1762522847.788471,1.765273,0.890567
1762522847.821805,1.423767,0.953228
1762522847.855138,0.844029,0.907025
1762522847.888472,0.367021,0.759796
1762522847.921806,0.112016,0.539226
1762522847.955139,0.055030,0.289497
1762522847.988473,0.030517,0.059876
1762522848.021806,-0.036589,-0.110439
1762522848.055140,-0.243688,-0.204531
1762522848.088474,-0.489036,-0.231609
1762522848.121807,-0.648998,-0.221114
1762522848.155141,-0.564811,-0.210124
1762522848.188475,-0.317816,-0.229558
1762522848.221808,0.026094,-0.294289
1762522848.255142,0.231733,-0.399710
1762522848.288476,0.165911,-0.524307
1762522848.321809,-0.260329,-0.635821
1762522848.355143,-0.857335,-0.698538
1762522848.388476,-1.428916,-0.680314
1762522848.421810,-1.677767,-0.559052
1762522848.455144,-1.466687,-0.328559
1762522848.488477,-0.781719,-0.002879
1762522848.521811,0.188206,0.382619
1762522848.555145,1.224152,0.775059
1762522848.588478,2.057418,1.113014
1762522848.621812,2.510891,1.338803
1762522848.655145,2.435080,1.410810
1762522848.688479,1.992028,1.312320
1762522848.721813,1.234110,1.054671
1762522848.755147,0.475561,0.674478
1762522848.788480,-0.258263,0.226308
1762522848.821814,-0.739913,-0.227064
1762522848.855147,-1.080299,-0.624798
1762522848.888481,-1.260873,-0.917057
1762522848.921814,-1.403009,-1.072056
1762522848.955148,-1.471661,-1.080431
1762522848.988482,-1.469930,-0.956286
1762522849.021816,-1.280654,-0.734397
1762522849.055149,-0.917706,-0.463505
1762522849.088483,-0.323313,-0.196613
1762522849.121816,0.302788,0.019791
1762522849.155150,0.897175,0.154992
1762522849.188484,1.121849,0.199417
1762522849.221817,0.988734,0.164758
1762522849.255151,0.468980,0.079130
1762522849.288485,-0.220317,-0.021007
1762522849.321818,-0.867367,-0.099767
1762522849.355152,-1.165197,-0.129459
1762522849.388485,-0.996780,-0.095601
1762522849.421819,-0.442498,0.001130
1762522849.455153,0.284992,0.145814
1762522849.488486,0.967824,0.312573
1762522849.521820,1.356539,0.469691
1762522849.555154,1.367559,0.585971
1762522849.588487,1.029003,0.637393
1762522849.621821,0.607191,0.612723
1762522849.655154,0.212059,0.516583
1762522849.688488,0.024121,0.368790
1762522849.721822,-0.003656,0.199642
1762522849.755155,0.082062,0.042161
1762522849.788489,0.099002,-0.076514
1762522849.821823,0.003052,-0.141965
1762522849.855156,-0.218983,-0.155520
1762522849.888490,-0.407165,-0.132650
1762522849.921824,-0.522958,-0.097324
1762522849.955157,-0.452001,-0.074035
1762522849.988491,-0.209505,-0.079932
1762522850.021824,0.081001,-0.119443
1762522850.055158,0.272769,-0.183021
1762522850.088492,0.206476,-0.250361
1762522850.121825,-0.180283,-0.297001
1762522850.155159,-0.643744,-0.302169
1762522850.188493,-1.089340,-0.255451
1762522850.221826,-1.183970,-0.160352
1762522850.255160,-0.944535,-0.033944
1762522850.288493,-0.274090,0.097071
1762522850.321827,0.454844,0.202654
1762522850.355161,1.117313,0.256454
1762522850.388494,1.295188,0.242022
1762522850.421828,1.014717,0.157072
1762522850.455162,0.285374,0.015121
1762522850.488495,-0.549163,-0.155852
1762522850.521829,-1.258230,-0.317903
1762522850.555162,-1.550323,-0.430645
1762522850.588496,-1.375220,-0.460813
1762522850.621830,-0.798615,-0.391635
1762522850.655163,-0.162936,-0.228930
1762522850.688497,0.454921,-0.001245
1762522850.721831,0.832037,0.246911
1762522850.755164,1.026141,0.467074
1762522850.788498,0.976835,0.620135
1762522850.821831,0.889657,0.686164
1762522850.855165,0.785363,0.667276
1762522850.888499,0.747771,0.582974
1762522850.921833,0.587393,0.460572
1762522850.955166,0.501682,0.325060
1762522850.988500,0.255527,0.192541
1762522851.021833,0.142838,0.069198
1762522851.055167,-0.059089,-0.045114
1762522851.088500,-0.133660,-0.151603
1762522851.121834,-0.211652,-0.248773
1762522851.155168,-0.220721,-0.331716
1762522851.188502,-0.345915,-0.393970
1762522851.221835,-0.423359,-0.430143
1762522851.255169,-0.561371,-0.437583
1762522851.288502,-0.577334,-0.416432
1762522851.321836,-0.560380,-0.368596
1762522851.355170,-0.487072,-0.296814
1762522851.388503,-0.355860,-0.204613
1762522851.421837,-0.135615,-0.097002
1762522851.455171,-0.078568,0.019025
1762522851.488504,0.054181,0.134872
1762522851.521838,0.081685,0.241574
1762522851.555171,0.201658,0.331072
1762522851.588505,0.238002,0.396800
1762522851.621839,0.275432,0.433521
1762522851.655172,0.244904,0.437195
1762522851.688506,0.226833,0.405791
1762522851.721840,0.158779,0.341188
1762522851.755173,0.103230,0.251107
1762522851.788507,-0.035645,0.149482
1762522851.821841,-0.235633,0.054206
1762522851.855174,-0.372328,-0.017414
1762522851.888508,-0.582188,-0.053873
1762522851.921841,-0.652205,-0.053274
1762522851.955175,-0.535930,-0.024200
1762522851.988509,-0.329114,0.016703
1762522852.021842,0.002268,0.049514
1762522852.055176,0.307115,0.056539
1762522852.088510,0.513752,0.026924
1762522852.121843,0.435787,-0.040657
1762522852.155177,0.243637,-0.137629
1762522852.188510,-0.120685,-0.247455
1762522852.221844,-0.420757,-0.349488
1762522852.255178,-0.565903,-0.423976
1762522852.288511,-0.576307,-0.457011
1762522852.321845,-0.235446,-0.443912
1762522852.355179,0.114427,-0.389746
1762522852.388512,0.589159,-0.306733
1762522852.421846,0.950107,-0.306733
1762522852.455179,1.259118,-0.306733
1762522852.488513,1.257229,-0.306733
1762522852.521847,1.267698,-0.306733
1762522852.555180,0.234328,-0.023573
1762522852.588514,-0.044154,-0.350553
1762522852.621848,-0.553850,-0.653509
1762522852.655181,-1.208614,-0.860571
1762522852.688515,-1.733515,-0.919464
1762522852.721848,-1.898803,-0.811782
1762522852.755182,-1.482981,-0.555491
1762522852.788516,-0.597259,-0.196480
1762522852.821849,0.606604,0.204656
1762522852.855183,1.673290,0.584098
1762522852.888517,2.383700,0.882333
1762522852.921850,2.449920,1.049929
1762522852.955184,2.037496,1.054609
1762522852.988518,1.294114,0.889832
1762522853.021851,0.583503,0.581263
1762522853.055185,-0.033098,0.185864
1762522853.088519,-0.436520,-0.219341
1762522853.121852,-0.810100,-0.556594
1762522853.155186,-1.097972,-0.767827
1762522853.188519,-1.350039,-0.827859
1762522853.221853,-1.390151,-0.745420
1762522853.255187,-1.190314,-0.553179
1762522853.288520,-0.656600,-0.293278
1762522853.321854,0.032449,-0.006191
1762522853.355188,0.743277,0.272695
1762522853.388521,1.136623,0.510216
1762522853.421855,1.242795,0.672270
1762522853.455189,1.012699,0.726393
1762522853.488522,0.731574,0.651755
1762522853.521856,0.412323,0.452094
1762522853.555189,0.203162,0.163471
1762522853.588523,-0.113217,-0.149933
1762522853.621857,-0.495398,-0.412849
1762522853.655190,-1.048445,-0.562658
1762522853.688524,-1.522069,-0.569784
1762522853.721858,-1.752774,-0.446070
1762522853.755191,-1.425147,-0.238264
1762522853.788525,-0.613210,-0.010645
1762522853.821858,0.535241,0.175073
1762522853.855192,1.482107,0.274940
1762522853.888526,1.916496,0.269550
1762522853.921859,1.516252,0.163616
1762522853.955193,0.535156,-0.018099
1762522853.988527,-0.735225,-0.235829
1762522854.021860,-1.713715,-0.440640
1762522854.055194,-2.159221,-0.582505
1762522854.088527,-1.869963,-0.621234
1762522854.121861,-1.110071,-0.538146
1762522854.155195,-0.113843,-0.343923
1762522854.188528,0.705011,-0.077996
1762522854.221862,1.195202,0.202125
1762522854.255196,1.268160,0.438479
1762522854.288529,1.098683,0.590462
1762522854.321863,0.794563,0.645688
1762522854.355196,0.507404,0.619911
1762522854.388530,0.273333,0.547021
1762522854.421864,0.219525,0.464197
1762522854.455197,0.261670,0.398602
1762522854.488531,0.402278,0.360326
1762522854.521865,0.487229,0.342865
1762522854.555198,0.563520,0.329256
1762522854.588532,0.538468,0.300405
1762522854.621866,0.451382,0.242354
1762522854.655199,0.241363,0.150452
1762522854.688533,0.037944,0.029890
1762522854.721866,-0.198928,-0.106845
1762522854.755200,-0.372553,-0.244379
1762522854.788534,-0.537668,-0.369245
1762522854.821867,-0.644647,-0.473457
1762522854.855201,-0.743407,-0.555547
1762522854.888535,-0.784800,-0.618544
1762522854.921868,-0.783058,-0.665727
1762522854.955202,-0.760864,-0.696147
1762522854.988535,-0.736615,-0.702171
1762522855.021869,-0.765721,-0.670410
1762522855.055203,-0.813595,-0.585813
1762522855.088537,-0.839253,-0.437255
1762522855.121870,-0.765120,-0.222556
1762522855.155204,-0.505114,0.048457
1762522855.188537,-0.047144,0.353165
1762522855.221871,0.592385,0.657281
1762522855.255205,1.212364,0.917760
1762522855.288538,1.728452,1.088092
1762522855.321872,1.938467,1.126717
1762522855.355206,1.841384,1.008206
1762522855.388539,1.416702,0.734559
1762522855.421873,0.778815,0.341961
1762522855.455206,-0.022150,-0.101620
1762522855.488540,-0.856462,-0.509768
1762522855.521874,-1.599183,-0.798933
1762522855.555207,-2.088887,-0.910625
1762522855.588541,-2.160497,-0.826402
1762522855.621875,-1.679848,-0.570498
1762522855.655208,-0.720466,-0.200406
1762522855.688542,0.540118,0.209507
1762522855.721875,1.659375,0.584494
1762522855.755209,2.372206,0.861237
1762522855.788543,2.422777,0.994156
1762522855.821876,1.897472,0.958652
1762522855.855210,0.977651,0.753998
1762522855.888544,0.073820,0.406206
1762522855.921877,-0.598830,-0.031803
1762522855.955211,-0.963725,-0.486334
1762522855.988544,-1.140729,-0.876786
1762522856.021878,-1.293764,-1.134393
1762522856.055212,-1.483517,-1.219322
1762522856.088545,-1.699403,-1.129112
1762522856.121879,-1.734332,-0.895009
1762522856.155213,-1.404509,-0.568400
1762522856.188546,-0.687264,-0.204144
1762522856.221880,0.298428,0.151705
1762522856.255213,1.193564,0.465760
1762522856.288547,1.739811,0.714101
1762522856.321881,1.765273,0.877401
1762522856.355214,1.423767,0.939852
1762522856.388548,0.844029,0.893791
1762522856.421882,0.367021,0.747029
1762522856.455215,0.112016,0.527164
1762522856.488549,0.055030,0.278232
1762522856.521883,0.030517,0.049343
1762522856.555216,-0.036589,-0.120434
1762522856.588550,-0.243688,-0.214235
1762522856.621883,-0.489036,-0.241241
1762522856.655217,-0.648998,-0.230794
1762522856.688551,-0.564811,-0.219853
1762522856.721884,-0.317816,-0.239238
1762522856.755218,0.026094,-0.303769
1762522856.788552,0.231733,-0.408858
1762522856.821885,0.165911,-0.533058
1762522856.855219,-0.260329,-0.644216
1762522856.888552,-0.857335,-0.706736
1762522856.921886,-1.428916,-0.688575
1762522856.955220,-1.677767,-0.567710
1762522856.988553,-1.466687,-0.337968
1762522857.021887,-0.781719,-0.013347
1762522857.055221,0.188206,0.370898
1762522857.088554,1.224152,0.762063
1762522857.121888,2.057418,1.098921
1762522857.155221,2.510891,1.323979
1762522857.188555,2.435080,1.395756
1762522857.221889,1.992028,1.297591
1762522857.255223,1.234110,1.040784
1762522857.288556,0.475561,0.661832
1762522857.321890,-0.258263,0.215123
1762522857.355223,-0.739913,-0.236770
1762522857.388557,-1.080299,-0.633206
1762522857.421890,-1.260873,-0.924510
1762522857.455224,-1.403009,-1.079002
1762522857.488558,-1.471661,-1.087346
1762522857.521892,-1.469930,-0.963602
1762522857.555225,-1.280654,-0.742432
1762522857.588559,-0.917706,-0.472419
1762522857.621892,-0.323313,-0.206393
1762522857.655226,0.302788,0.009308
1762522857.688560,0.897175,0.144070
1762522857.721893,1.121849,0.188351
1762522857.755227,0.988734,0.153804
1762522857.788561,0.468980,0.068455
1762522857.821894,-0.220317,-0.031357
1762522857.855228,-0.867367,-0.109861
1762522857.888561,-1.165197,-0.139458
1762522857.921895,-0.996780,-0.105711
1762522857.955229,-0.442498,-0.009295
1762522857.988562,0.284992,0.134917
1762522858.021896,0.967824,0.301131
1762522858.055230,1.356539,0.457737
1762522858.088563,1.367559,0.573638
1762522858.121897,1.029003,0.624892
1762522858.155231,0.607191,0.600300
1762522858.188564,0.212059,0.504472
1762522858.221898,0.024121,0.357159
1762522858.255231,-0.003656,0.188561
1762522858.288565,0.082062,0.031591
1762522858.321899,0.099002,-0.086699
1762522858.355232,0.003052,-0.151938
1762522858.388566,-0.218983,-0.165448
1762522858.421900,-0.407165,-0.142654
1762522858.455233,-0.522958,-0.107443
1762522858.488567,-0.452001,-0.084229
1762522858.521900,-0.209505,-0.090107
1762522858.555234,0.081001,-0.129489
1762522858.588568,0.272769,-0.192860
1762522858.621901,0.206476,-0.259981
1762522858.655235,-0.180283,-0.306469
1762522858.688569,-0.643744,-0.311620
1762522858.721902,-1.089340,-0.265053
1762522858.755236,-1.183970,-0.170264
1762522858.788569,-0.944535,-0.044266
1762522858.821903,-0.274090,0.086323
1762522858.855237,0.454844,0.191563
1762522858.888570,1.117313,0.245189
1762522858.921904,1.295188,0.230804
1762522858.955238,1.014717,0.146131
1762522858.988571,0.285374,0.004641
1762522859.021905,-0.549163,-0.165776
1762522859.055238,-1.258230,-0.327299
1762522859.088572,-1.550323,-0.439674
1762522859.121906,-1.375220,-0.469745
1762522859.155239,-0.798615,-0.400791
1762522859.188573,-0.162936,-0.238616
1762522859.221907,0.454921,-0.011671
1762522859.255240,0.832037,0.235678
1762522859.288574,1.026141,0.455125
1762522859.321908,0.976835,0.607688
1762522859.355241,0.889657,0.673502
1762522859.388575,0.785363,0.654676
1762522859.421909,0.747771,0.570648
1762522859.455242,0.587393,0.448644
1762522859.488576,0.501682,0.313572
1762522859.521909,0.255527,0.181484
1762522859.555243,0.142838,0.058542
1762522859.588577,-0.059089,-0.055398
1762522859.621910,-0.133660,-0.161541
1762522859.655244,-0.211652,-0.258395
1762522859.688578,-0.220721,-0.341068
1762522859.721911,-0.345915,-0.403120
1762522859.755245,-0.423359,-0.439176
1762522859.788579,-0.561371,-0.446592
1762522859.821912,-0.577334,-0.425509
1762522859.855246,-0.560380,-0.377828
1762522859.888579,-0.487072,-0.306280
1762522859.921913,-0.355860,-0.214379
1762522859.955247,-0.135615,-0.107117
1762522859.988580,-0.078568,0.008532
1762522860.021914,0.054181,0.124002
1762522860.055248,0.081685,0.230357
1762522860.088581,0.201658,0.319564
1762522860.121915,0.238002,0.385078
1762522860.155248,0.275432,0.421680
1762522860.188582,0.244904,0.425342
1762522860.221916,0.226833,0.394041
1762522860.255249,0.158779,0.329647
1762522860.288583,0.103230,0.239859
1762522860.321917,-0.035645,0.138564
1762522860.355250,-0.235633,0.043599
1762522860.388584,-0.372328,-0.027788
1762522860.421917,-0.582188,-0.064129
1762522860.455251,-0.652205,-0.063532
1762522860.488585,-0.535930,-0.034552
1762522860.521918,-0.329114,0.006218
1762522860.555252,0.002268,0.038922
1762522860.588586,0.307115,0.045924
1762522860.621919,0.513752,0.016405
1762522860.655253,0.435787,-0.050956
1762522860.688586,0.243637,-0.147612
1762522860.721920,-0.120685,-0.257081
1762522860.755254,-0.420757,-0.358783
1762522860.788587,-0.565903,-0.433028
1762522860.821921,-0.576307,-0.465956
1762522860.855255,-0.235446,-0.452899
1762522860.888588,0.114427,-0.398909
1762522860.921922,0.589159,-0.316167
1762522860.955256,0.950107,-0.316167
1762522860.988589,1.259118,-0.316167
1762522861.021923,1.257229,-0.316167
1762522861.055256,1.267698,-0.316167
1762522861.088590,0.234328,-0.029890
1762522861.121924,-0.044154,-0.373392
1762522861.155257,-0.553850,-0.691656
1762522861.188591,-1.208614,-0.909181
1762522861.221925,-1.733515,-0.971050
1762522861.255258,-1.898803,-0.857926
1762522861.288592,-1.482981,-0.588685
1762522861.321925,-0.597259,-0.211534
1762522861.355259,0.606604,0.209872
1762522861.388593,1.673290,0.608486
1762522861.421926,2.383700,0.921791
1762522861.455260,2.449920,1.097855
1762522861.488594,2.037496,1.102771
1762522861.521927,1.294114,0.929668
1762522861.555261,0.583503,0.605508
1762522861.588595,-0.033098,0.190129
1762522861.621928,-0.436520,-0.235550
1762522861.655262,-0.810100,-0.589844
1762522861.688596,-1.097972,-0.811751
1762522861.721929,-1.350039,-0.874816
1762522861.755263,-1.390151,-0.788211
1762522861.788596,-1.190314,-0.586256
1762522861.821930,-0.656600,-0.313223
1762522861.855264,0.032449,-0.011629
1762522861.888597,0.743277,0.281348
1762522861.921931,1.136623,0.530871
1762522861.955265,1.242795,0.701113
1762522861.988598,1.012699,0.757972
1762522862.021932,0.731574,0.679562
1762522862.055265,0.412323,0.469812
1762522862.088599,0.203162,0.166606
1762522862.121933,-0.113217,-0.162635
1762522862.155266,-0.495398,-0.438836
1762522862.188600,-1.048445,-0.596214
1762522862.221934,-1.522069,-0.603701
1762522862.255267,-1.752774,-0.473736
1762522862.288601,-1.425147,-0.255429
1762522862.321934,-0.613210,-0.016309
1762522862.355268,0.535241,0.178793
1762522862.388602,1.482107,0.283707
1762522862.421935,1.916496,0.278044
1762522862.455269,1.516252,0.166757
1762522862.488603,0.535156,-0.024140
1762522862.521936,-0.735225,-0.252871
1762522862.555270,-1.713715,-0.468031
1762522862.588603,-2.159221,-0.617065
1762522862.621937,-1.869963,-0.657750
1762522862.655271,-1.110071,-0.570463
1762522862.688604,-0.113843,-0.366427
1762522862.721938,0.705011,-0.087063
1762522862.755272,1.195202,0.207213
1762522862.788605,1.268160,0.455509
1762522862.821939,1.098683,0.615172
1762522862.855273,0.794563,0.673188
1762522862.888606,0.507404,0.646108
1762522862.921940,0.273333,0.569535
1762522862.955273,0.219525,0.482526
1762522862.988607,0.261670,0.413617
1762522863.021941,0.402278,0.373407
1762522863.055274,0.487229,0.355064
1762522863.088608,0.563520,0.340767
1762522863.121942,0.538468,0.310458
1762522863.155275,0.451382,0.249474
1762522863.188609,0.241363,0.152928
1762522863.221942,0.037944,0.026275
1762522863.255276,-0.198928,-0.117369
1762522863.288610,-0.372553,-0.261853
1762522863.321944,-0.537668,-0.393028
1762522863.355277,-0.644647,-0.502506
1762522863.388611,-0.743407,-0.588745
1762522863.421944,-0.784800,-0.654924
1762522863.455278,-0.783058,-0.704491
1762522863.488611,-0.760864,-0.736449
1762522863.521945,-0.736615,-0.742776
1762522863.555279,-0.765721,-0.709411
1762522863.588613,-0.813595,-0.620540
1762522863.621946,-0.839253,-0.464475
1762522863.655280,-0.765120,-0.238928
1762522863.688613,-0.505114,0.045779
1762522863.721947,-0.047144,0.365884
1762522863.755281,0.592385,0.685367
1762522863.788614,1.212364,0.959008
1762522863.821948,1.728452,1.137947
1762522863.855282,1.938467,1.178523
1762522863.888615,1.841384,1.054024
1762522863.921949,1.416702,0.766550
1762522863.955282,0.778815,0.354114
1762522863.988616,-0.022150,-0.111881
1762522864.021950,-0.856462,-0.540652
1762522864.055283,-1.599183,-0.844428
1762522864.088617,-2.088887,-0.961764
1762522864.121951,-2.160497,-0.873285
1762522864.155284,-1.679848,-0.604451
1762522864.188618,-0.720466,-0.215658
1762522864.221951,0.540118,0.214967
1762522864.255285,1.659375,0.608902
1762522864.288619,2.372206,0.899628
1762522864.321952,2.422777,1.039264
1762522864.355286,1.897472,1.001966
1762522864.388620,0.977651,0.786971
1762522864.421953,0.073820,0.421605
1762522864.455287,-0.598830,-0.038536
1762522864.488621,-0.963725,-0.516034
1762522864.521954,-1.140729,-0.926215
1762522864.555288,-1.293764,-1.196839
1762522864.588621,-1.483517,-1.286059
1762522864.621955,-1.699403,-1.191291
1762522864.655289,-1.734332,-0.945359
1762522864.688622,-1.404509,-0.602246
1762522864.721956,-0.687264,-0.219585
1762522864.755290,0.298428,0.154245
1762522864.788623,1.193564,0.484169
1762522864.821957,1.739811,0.745058
1762522864.855290,1.765273,0.916609
1762522864.888624,1.423767,0.982216
1762522864.921958,0.844029,0.933827
1762522864.955291,0.367021,0.779650
1762522864.988625,0.112016,0.548675
1762522865.021959,0.055030,0.287165
1762522865.055292,0.030517,0.046710
1762522865.088626,-0.036589,-0.131645
1762522865.121959,-0.243688,-0.230186
1762522865.155293,-0.489036,-0.258556
1762522865.188627,-0.648998,-0.247582
1762522865.221960,-0.564811,-0.236088
1762522865.255294,-0.317816,-0.256452
1762522865.288628,0.026094,-0.324244
1762522865.321961,0.231733,-0.434643
1762522865.355295,0.165911,-0.565119
1762522865.388628,-0.260329,-0.681894
1762522865.421962,-0.857335,-0.747572
1762522865.455296,-1.428916,-0.728494
1762522865.488629,-1.677767,-0.601522
1762522865.521963,-1.466687,-0.360171
1762522865.555297,-0.781719,-0.019148
1762522865.588630,0.188206,0.384513
1762522865.621964,1.224152,0.795443
1762522865.655298,2.057418,1.149323
1762522865.688631,2.510891,1.385753
1762522865.721965,2.435080,1.461157
1762522865.755299,1.992028,1.358031
1762522865.788632,1.234110,1.088248
1762522865.821966,0.475561,0.690147
1762522865.855299,-0.258263,0.220867
1762522865.888633,-0.739913,-0.253859
1762522865.921967,-1.080299,-0.670327
1762522865.955300,-1.260873,-0.976351
1762522865.988634,-1.403009,-1.138649
1762522866.021968,-1.471661,-1.147415
1762522866.055301,-1.469930,-1.017418
1762522866.088635,-1.280654,-0.785072
1762522866.121969,-0.917706,-0.501416
1762522866.155302,-0.323313,-0.221948
1762522866.188636,0.302788,0.004652
1762522866.221969,0.897175,0.146224
1762522866.255303,1.121849,0.192742
1762522866.288637,0.988734,0.156450
1762522866.321970,0.468980,0.066788
1762522866.355304,-0.220317,-0.038067
1762522866.388638,-0.867367,-0.120538
1762522866.421971,-1.165197,-0.151630
1762522866.455305,-0.996780,-0.116178
1762522866.488638,-0.442498,-0.014891
1762522866.521972,0.284992,0.136608
1762522866.555306,0.967824,0.311221
1762522866.588639,1.356539,0.475740
1762522866.621973,1.367559,0.597498
1762522866.655307,1.029003,0.651341
1762522866.688640,0.607191,0.625507
1762522866.721974,0.212059,0.524837
1762522866.755307,0.024121,0.370080
1762522866.788641,-0.003656,0.192963
1762522866.821975,0.082062,0.028061
1762522866.855308,0.099002,-0.096206
1762522866.888642,0.003052,-0.164741
1762522866.921976,-0.218983,-0.178934
1762522866.955309,-0.407165,-0.154988
1762522866.988643,-0.522958,-0.117997
1762522867.021976,-0.452001,-0.093611
1762522867.055310,-0.209505,-0.099786
1762522867.088644,0.081001,-0.141158
1762522867.121977,0.272769,-0.207731
1762522867.155311,0.206476,-0.278244
1762522867.188645,-0.180283,-0.327080
1762522867.221978,-0.643744,-0.332492
1762522867.255312,-1.089340,-0.283572
1762522867.288646,-1.183970,-0.183993
1762522867.321979,-0.944535,-0.051629
1762522867.355313,-0.274090,0.085559
1762522867.388646,0.454844,0.196117
1762522867.421980,1.117313,0.252452
1762522867.455314,1.295188,0.237340
1762522867.488647,1.014717,0.148389
1762522867.521981,0.285374,-0.000250
1762522867.555315,-0.549163,-0.179278
1762522867.588648,-1.258230,-0.348963
1762522867.621982,-1.550323,-0.467017
1762522867.655315,-1.375220,-0.498606
1762522867.688649,-0.798615,-0.426169
1762522867.721983,-0.162936,-0.255799
1762522867.755316,0.454921,-0.017387
1762522867.788650,0.832037,0.242461
1762522867.821984,1.026141,0.472996
1762522867.855317,0.976835,0.633268
1762522867.888651,0.889657,0.702408
1762522867.921985,0.785363,0.682630
1762522867.955318,0.747771,0.594357
1762522867.988652,0.587393,0.466187
1762522868.021986,0.501682,0.324291
1762522868.055319,0.255527,0.185529
1762522868.088653,0.142838,0.056374
1762522868.121986,-0.059089,-0.063324
1762522868.155320,-0.133660,-0.174830
1762522868.188654,-0.211652,-0.276577
1762522868.221987,-0.220721,-0.363428
1762522868.255321,-0.345915,-0.428615
1762522868.288655,-0.423359,-0.466493
1762522868.321988,-0.561371,-0.474283
1762522868.355322,-0.577334,-0.452135
1762522868.388655,-0.560380,-0.402046
1762522868.421989,-0.487072,-0.326882
1762522868.455323,-0.355860,-0.230338
1762522868.488656,-0.135615,-0.117656
1762522868.521990,-0.078568,0.003837
1762522868.555324,0.054181,0.125142
1762522868.588657,0.081685,0.236871
1762522868.621991,0.201658,0.330585
1762522868.655324,0.238002,0.399410
1762522868.688658,0.275432,0.437861
1762522868.721992,0.244904,0.441708
1762522868.755325,0.226833,0.408825
1762522868.788659,0.158779,0.341178
1762522868.821993,0.103230,0.246853
1762522868.855326,-0.035645,0.140440
1762522868.888660,-0.235633,0.040676
1762522868.921993,-0.372328,-0.034318
1762522868.955327,-0.582188,-0.072495
1762522868.988661,-0.652205,-0.071868
1762522869.021994,-0.535930,-0.041424
1762522869.055328,-0.329114,0.001406
1762522869.088662,0.002268,0.035762
1762522869.121995,0.307115,0.043119
1762522869.155329,0.513752,0.012108
1762522869.188663,0.435787,-0.058656
1762522869.221996,0.243637,-0.160197
1762522869.255330,-0.120685,-0.275197
1762522869.288663,-0.420757,-0.382037
1762522869.321997,-0.565903,-0.460035
1762522869.355331,-0.576307,-0.494626
1762522869.388664,-0.235446,-0.480910
1762522869.421998,0.114427,-0.424192
1762522869.455332,0.589159,-0.337268
1762522869.488665,0.950107,-0.337268
1762522869.521999,1.259118,-0.337268
1762522869.555332,1.257229,-0.337268
1762522869.588666,1.267698,-0.337268
1762522869.622000,0.234328,-0.029890
1762522869.655334,-0.044154,-0.373392
1762522869.688667,-0.553850,-0.691656
1762522869.722001,-1.208614,-0.909181
1762522869.755334,-1.733515,-0.971050
1762522869.788668,-1.898803,-0.857926
1762522869.822001,-1.482981,-0.588685
1762522869.855335,-0.597259,-0.211534
1762522869.888669,0.606604,0.209872
1762522869.922003,1.673290,0.608486
1762522869.955336,2.383700,0.921791
1762522869.988670,2.449920,1.097855
1762522870.022003,2.037496,1.102771
1762522870.055337,1.294114,0.929668
1762522870.088671,0.583503,0.605508
1762522870.122004,-0.033098,0.190129
1762522870.155338,-0.436520,-0.235550
1762522870.188672,-0.810100,-0.589844
1762522870.222005,-1.097972,-0.811751
1762522870.255339,-1.350039,-0.874816
1762522870.288672,-1.390151,-0.788211
1762522870.322006,-1.190314,-0.586256
1762522870.355340,-0.656600,-0.313223
1762522870.388673,0.032449,-0.011629
1762522870.422007,0.743277,0.281348
1762522870.455341,1.136623,0.530871
1762522870.488674,1.242795,0.701113
1762522870.522008,1.012699,0.757972
1762522870.555341,0.731574,0.679562
1762522870.588675,0.412323,0.469812
1762522870.622009,0.203162,0.166606
1762522870.655342,-0.113217,-0.162635
1762522870.688676,-0.495398,-0.438836
1762522870.722010,-1.048445,-0.596214
1762522870.755343,-1.522069,-0.603701
1762522870.788677,-1.752774,-0.473736
1762522870.822011,-1.425147,-0.255429
1762522870.855344,-0.613210,-0.016309
1762522870.888678,0.535241,0.178793
1762522870.922011,1.482107,0.283707
1762522870.955345,1.916496,0.278044
1762522870.988679,1.516252,0.166757
1762522871.022012,0.535156,-0.024140
1762522871.055346,-0.735225,-0.252871
1762522871.088680,-1.713715,-0.468031
1762522871.122013,-2.159221,-0.617065
1762522871.155347,-1.869963,-0.657750
1762522871.188680,-1.110071,-0.570463
